index,filename,dimensions,format
462,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sgn1a_n.dds,512x512,BC3_UNORM
462,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sgn1a_n.dds,512x512,BC7_UNORM
463,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib1a_d.dds,256x256,BC1_UNORM
463,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib1a_d.dds,256x256,BC7_UNORM
464,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib1a_n.dds,256x256,BC3_UNORM
464,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib1a_n.dds,256x256,BC7_UNORM
465,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3a_d.dds,256x256,BC1_UNORM
465,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3a_d.dds,256x256,BC7_UNORM
466,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3a_n.dds,256x256,BC3_UNORM
466,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3a_n.dds,256x256,BC7_UNORM
467,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3b_d.dds,256x256,BC1_UNORM
467,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3b_d.dds,256x256,BC7_UNORM
468,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3b_n.dds,256x256,BC3_UNORM
468,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3b_n.dds,256x256,BC7_UNORM
469,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3c_d.dds,256x256,BC1_UNORM
469,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3c_d.dds,256x256,BC7_UNORM
470,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3c_n.dds,256x256,BC3_UNORM
470,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3c_n.dds,256x256,BC7_UNORM
471,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3d_d.dds,256x256,BC1_UNORM
471,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3d_d.dds,256x256,BC7_UNORM
472,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3d_n.dds,256x256,BC3_UNORM
