index,filename,dimensions,format
810,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_ston1_n.dds,2048x2048,BC1_UNORM
812,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_ston3_d.dds,512x512,BC1_UNORM
812,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_ston3_d.dds,1024x1024,BC1_UNORM
813,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_ston3_n.dds,512x512,BC3_UNORM
813,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_ston3_n.dds,1024x1024,BC7_UNORM
814,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_ston4_d.dds,512x512,BC1_UNORM
814,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_ston4_d.dds,2048x2048,BC1_UNORM
815,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_ston4_n.dds,512x512,BC1_UNORM
815,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_ston4_n.dds,2048x2048,BC7_UNORM
816,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_ston5_n.dds,512x256,BC1_UNORM
816,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_ston5_n.dds,1024x512,BC1_UNORM
818,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_stvr3_d.dds,256x256,BC1_UNORM
818,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_stvr3_d.dds,512x512,BC1_UNORM
819,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_stvr3_n.dds,256x256,BC1_UNORM
819,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_stvr3_n.dds,512x512,BC1_UNORM
820,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_stvr4_d.dds,256x256,BC1_UNORM
820,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_stvr4_d.dds,512x512,BC1_UNORM
821,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_stvr4_n.dds,256x256,BC1_UNORM
821,7-0\bg\ex1\02_dra_d2\common\texture\d200_l0_stvr4_n.dds,512x512,BC1_UNORM
822,6-3\bg\ex1\02_dra_d2\common\texture\d200_l0_stvr5_d.dds,512x512,BC1_UNORM
