Group ID,Filename,Folder,Size (KB),Dimensions,Match %
9187,v15_c0101e0010_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0010\texture,68,256 x 256,99

9188,v15_c0101e0010_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0010\texture,71,256 x 256,99

9188,v15_c0101e0010_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0010\texture,66,256 x 256,99

9189,v15_c0101e0010_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0010\texture,70,256 x 256,99

9189,v15_c0101e0010_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0010\texture,63,256 x 256,99

9190,v15_c0101e0010_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0010\texture,172,256 x 512,99

9190,v15_c0101e0010_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0010\texture,166,256 x 512,99

9191,v15_c0101e0011_glv_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0011\texture,106,256 x 256,99

9191,v15_c0101e0011_glv_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0011\texture,105,256 x 256,99

9192,v15_c0101e0011_glv_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0011\texture,91,256 x 256,99

9192,v15_c0101e0011_glv_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0011\texture,88,256 x 256,99

9193,v15_c0101e0011_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0011\texture,153,256 x 512,99

9193,v15_c0101e0011_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0011\texture,148,256 x 512,99

9194,v15_c0101e0011_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0011\texture,142,256 x 512,99

9194,v15_c0101e0011_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0011\texture,133,256 x 512,99

9195,v15_c0101e0012_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0012\texture,78,256 x 256,99

9195,v15_c0101e0012_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0012\texture,76,256 x 256,99

9196,v15_c0101e0012_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0012\texture,67,256 x 256,99

9196,v15_c0101e0012_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0012\texture,63,256 x 256,99

9197,v15_c0101e0012_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0012\texture,172,256 x 512,99

9197,v15_c0101e0012_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0012\texture,167,256 x 512,99

9198,v15_c0101e0012_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0012\texture,149,256 x 512,99

9198,v15_c0101e0012_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0012\texture,145,256 x 512,99

9199,v15_c0101e0014_glv_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0014\texture,101,256 x 256,99

9199,v15_c0101e0014_glv_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0014\texture,98,256 x 256,99

9200,v15_c0101e0014_glv_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0014\texture,86,256 x 256,99

9200,v15_c0101e0014_glv_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0014\texture,84,256 x 256,99

9201,v15_c0101e0014_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0014\texture,44,256 x 256,99

9201,v15_c0101e0014_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0014\texture,40,256 x 256,99

9202,v15_c0101e0014_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0014\texture,32,256 x 256,99

9202,v15_c0101e0014_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0014\texture,31,256 x 256,99

9203,v15_c0101e0014_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0014\texture,136,256 x 512,99

9203,v15_c0101e0014_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0014\texture,130,256 x 512,99

9204,v15_c0101e0015_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0015\texture,42,128 x 256,99

9204,v15_c0101e0015_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0015\texture,40,128 x 256,99

9205,v15_c0101e0015_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0015\texture,31,128 x 256,99

9205,v15_c0101e0015_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0015\texture,29,128 x 256,99

9206,v15_c0101e0015_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0015\texture,64,256 x 256,99

9206,v15_c0101e0015_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0015\texture,63,256 x 256,99

9207,v15_c0101e0015_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0015\texture,45,256 x 256,99

9207,v15_c0101e0015_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0015\texture,45,256 x 256,99

9208,v15_c0101e0015_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0015\texture,78,256 x 256,99

9208,v15_c0101e0015_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0015\texture,76,256 x 256,99

9209,v15_c0101e0015_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0015\texture,115,256 x 512,99

9209,v15_c0101e0015_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0015\texture,113,256 x 512,99

9210,v15_c0101e0021_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0021\texture,82,256 x 256,99

9210,v15_c0101e0021_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0021\texture,80,256 x 256,99

9211,v15_c0101e0021_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0021\texture,61,256 x 256,99

9211,v15_c0101e0021_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0021\texture,59,256 x 256,99

9212,v15_c0101e0021_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0021\texture,72,256 x 256,99

9212,v15_c0101e0021_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0021\texture,69,256 x 256,99

9213,v15_c0101e0021_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0021\texture,69,256 x 256,99

9213,v15_c0101e0021_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0021\texture,66,256 x 256,99

9214,v15_c0101e0023_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0023\texture,82,256 x 256,99

9214,v15_c0101e0023_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0023\texture,80,256 x 256,99

9215,v15_c0101e0023_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0023\texture,75,256 x 256,99

9215,v15_c0101e0023_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0023\texture,74,256 x 256,99

9216,v15_c0101e0024_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0024\texture,77,256 x 256,99

9216,v15_c0101e0024_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0024\texture,74,256 x 256,99

9217,v15_c0101e0024_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0024\texture,68,256 x 256,99

9217,v15_c0101e0024_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0024\texture,66,256 x 256,99

9218,v15_c0101e0029_top_a_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0029\texture,156,256 x 512,99

9218,v15_c0101e0029_top_a_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0029\texture,151,256 x 512,99

9219,v15_c0101e0029_top_a_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0029\texture,164,256 x 512,99

9219,v15_c0101e0029_top_a_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0029\texture,158,256 x 512,99

9220,v15_c0101e0029_top_b_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0029\texture,94,256 x 256,99

9220,v15_c0101e0029_top_b_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0029\texture,91,256 x 256,99

9221,v15_c0101e0029_top_b_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0029\texture,88,256 x 256,99

9221,v15_c0101e0029_top_b_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0029\texture,86,256 x 256,99

9222,v15_c0101e0030_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0030\texture,79,256 x 256,99

9222,v15_c0101e0030_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0030\texture,77,256 x 256,99

9223,v15_c0101e0030_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0030\texture,148,256 x 512,99

9223,v15_c0101e0030_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0030\texture,142,256 x 512,99

9224,v15_c0101e0030_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0030\texture,134,256 x 512,99

9224,v15_c0101e0030_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0030\texture,128,256 x 512,99

9225,v15_c0101e0032_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0032\texture,136,256 x 512,99

9225,v15_c0101e0032_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0032\texture,132,256 x 512,99

9226,v15_c0101e0032_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0032\texture,100,256 x 512,99

9226,v15_c0101e0032_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0032\texture,95,256 x 512,99

9227,v15_c0101e0034_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0034\texture,106,256 x 512,99

9227,v15_c0101e0034_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0034\texture,100,256 x 512,99

9228,v15_c0101e0034_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0034\texture,91,256 x 512,99

9228,v15_c0101e0034_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0034\texture,85,256 x 512,99

9229,v15_c0101e0035_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0035\texture,158,256 x 512,99

9229,v15_c0101e0035_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0035\texture,153,256 x 512,99

9230,v15_c0101e0035_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0035\texture,137,256 x 512,99

9230,v15_c0101e0035_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0035\texture,128,256 x 512,99

9231,v15_c0101e9027_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e9027\texture,246,512 x 512,99

9231,v15_c0101e9027_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e9027\texture,236,512 x 512,99

9232,v15_c0101e9027_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e9027\texture,207,512 x 512,99

9232,v15_c0101e9027_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e9027\texture,184,512 x 512,99

9233,v15_c0201e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0001\texture,22,128 x 128,99

9233,v15_c0201e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0001\texture,21,128 x 128,99

9234,v15_c0201e0009_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0009\texture,32,128 x 256,99

9234,v15_c0201e0009_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0009\texture,31,128 x 256,99

9235,v15_c0201e0009_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0009\texture,33,128 x 256,99

9235,v15_c0201e0009_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0009\texture,32,128 x 256,99

9236,v15_c0201e0010_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0010\texture,174,256 x 512,99

9236,v15_c0201e0010_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0010\texture,168,256 x 512,99

9237,v15_c0201e0014_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0014\texture,163,256 x 512,99

9237,v15_c0201e0014_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0014\texture,157,256 x 512,99

9238,v15_c0201e0014_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0014\texture,135,256 x 512,99

9238,v15_c0201e0014_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0014\texture,130,256 x 512,99

9239,v15_c0201e0038_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0038\texture,27,128 x 256,99

9239,v15_c0201e0038_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0038\texture,26,128 x 256,99

9240,v15_c0301e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0001\texture,37,128 x 256,99

9240,v15_c0301e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0001\texture,36,128 x 256,99

9241,v15_c0501e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0001\texture,44,128 x 256,99

9241,v15_c0501e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0001\texture,43,128 x 256,99

9242,v15_c0501e0012_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0012\texture,80,256 x 256,99

9242,v15_c0501e0012_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0012\texture,79,256 x 256,99

9243,v15_c0501e0012_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0012\texture,69,256 x 256,99

9243,v15_c0501e0012_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0012\texture,65,256 x 256,99

9244,v15_c0501e0015_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0015\texture,67,256 x 256,99

9244,v15_c0501e0015_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0015\texture,66,256 x 256,99

9245,v15_c0501e0015_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0015\texture,48,256 x 256,99

9245,v15_c0501e0015_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0015\texture,48,256 x 256,99

9246,v15_c0601e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0001\texture,29,128 x 256,99

9246,v15_c0601e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0001\texture,28,128 x 256,99

9247,v15_c0601e0001_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0001\texture,104,256 x 512,99

9247,v15_c0601e0001_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0001\texture,97,256 x 512,99

9248,v15_c0601e0001_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0001\texture,90,256 x 512,99

9248,v15_c0601e0001_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0001\texture,83,256 x 512,99

9249,v15_c0801e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0001\texture,34,128 x 256,99

9249,v15_c0801e0001_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0001\texture,32,128 x 256,99

9250,v15_c0801e0004_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0004\texture,39,256 x 128,99

9250,v15_c0801e0004_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0004\texture,38,256 x 128,99

9251,v15_c0801e0004_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0004\texture,40,256 x 128,99

9251,v15_c0801e0004_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0004\texture,39,256 x 128,99

9252,v15_c0801e0005_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0005\texture,49,256 x 256,99

9252,v15_c0801e0005_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0005\texture,46,256 x 256,99

9252,v12_c0801e0005_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0005\texture,40,256 x 256,99

9253,v15_c0801e0005_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0005\texture,42,256 x 256,99

9253,v15_c0801e0005_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0005\texture,38,256 x 256,99

9254,v15_c0801e0009_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0009\texture,81,256 x 256,99

9254,v15_c0801e0009_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0009\texture,79,256 x 256,99

9255,v15_c0801e0009_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0009\texture,66,256 x 256,99

9255,v15_c0801e0009_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0009\texture,64,256 x 256,99

9256,v15_c0801e0010_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0010\texture,74,256 x 256,99

9256,v15_c0801e0010_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0010\texture,72,256 x 256,99

9257,v15_c0801e0010_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0010\texture,71,256 x 256,99
