filename,dimensions,format
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0207\texture\gar_b0_m0207_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0209\texture\gar_b0_m0209_0c_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0211\texture\gar_b0_m0211_0c_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0211\texture\gar_b0_m0211_0d_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0214\texture\gar_b0_m0214_0d_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0214\texture\gar_b0_m0214_0f_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0216\texture\gar_b0_m0216_0e_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0218\texture\gar_b0_m0218_0a_n.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0218\texture\gar_b0_m0218_0e_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0219\texture\gar_b0_m0219_0b_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0221\texture\gar_b0_m0221_0b_n.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0221\texture\gar_b0_m0221_0c_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0222\texture\gar_b0_m0222_0a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0223\texture\gar_b0_m0223_0b_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0224\texture\gar_b0_m0224_0a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0225\texture\gar_b0_m0225_0a_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0225\texture\gar_b0_m0225_0b_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0229\texture\gar_b0_m0229_0c_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0229\texture\gar_b0_m0229_1a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0231\texture\gar_b0_m0231_0a_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0231\texture\gar_b0_m0231_0b_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0232\texture\gar_b0_m0232_0c_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0232\texture\gar_b0_m0232_0d_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0232\texture\gar_b0_m0232_1a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0233\texture\gar_b0_m0233_1a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0234\texture\gar_b0_m0234_0a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0237\texture\gar_b0_m0237_0c_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0238\texture\gar_b0_m0238_0c_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0238\texture\gar_b0_m0238_0f_d.dds,128x128,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0240\texture\gar_b0_m0240_0b_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0240\texture\gar_b0_m0240_0c_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0240\texture\gar_b0_m0240_1a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0241\texture\gar_b0_m0241_1a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0242\texture\gar_b0_m0242_0b_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0243\texture\gar_b0_m0243_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0243\texture\gar_b0_m0243_0b_d.dds,64x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0243\texture\gar_b0_m0243_0d_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0245\texture\gar_b0_m0245_0a_n.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0249\texture\gar_b0_m0249_0a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0253\texture\gar_b0_m0253_0a_n.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0254\texture\gar_b0_m0254_0c_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0255\texture\gar_b0_m0255_0c_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0258\texture\gar_b0_m0258_0a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0264\texture\gar_b0_m0264_0b_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0266\texture\gar_b0_m0266_0b_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0266\texture\gar_b0_m0266_1a_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0269\texture\gar_b0_m0269_0c_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0271\texture\gar_b0_m0271_0a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0272\texture\gar_b0_m0272_0c_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0272\texture\gar_b0_m0272_0d_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0273\texture\gar_b0_m0273_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0273\texture\gar_b0_m0273_0c_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\hou\outdoor\general\0302\texture\gar_b0_m0302_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_02_m0001_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_02_m0002_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_02_m0003_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_02_m0004_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_02_m0005_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_02_m0006_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_02_m0007_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_03_m0001a_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_03_m0003_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_03_m0004_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_03_m0005a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_03_m0005b_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_03_m0006_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_05_m0004_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_05_m0006_d.dds,512x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_05_m0007_d.dds,64x64,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_06_m0002_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_06_m0008_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_09_m0002_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\buil\common\texture\com_09_m0007_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\feed\0001\texture\fee_f0_m0001_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\feed\0003\texture\fee_f0_m0003_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\feed\0005\texture\fee_f0_m0005_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\feed\0006\texture\fee_f0_m0006_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\feed\0007\texture\fee_f0_m0007_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\feed\0008\texture\fee_f0_m0008_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\feed\0010\texture\fee_f0_m0010_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\feed\0013\texture\fee_f0_m0013_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\feed\0016\texture\fee_f0_m0016_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\feed\0021\texture\fee_f0_m0021_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0001\texture\gth_f0_m0001_0b_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0002\texture\gth_f0_m0002_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0003\texture\gth_f0_m0003_0a_d.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0004\texture\gth_f0_m0004_0a_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0005\texture\gth_f0_m0005_0b_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0005\texture\gth_f0_m0005_0d_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0006\texture\gth_f0_m0006_0a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0011\texture\gth_f0_m0011_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0012\texture\gth_f0_m0012_0a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0015\texture\gth_f0_m0015_0a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0018\texture\_gth_f0_m0017_0a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\mji\gath\0019\texture\gth_f0_m0019_0b_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\aet\003\texture\w_aet_003_dec1_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\aet\005\texture\w_aet_005_01b_n.dds,512x512,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\aet\005\texture\w_aet_005_02b_n.dds,512x512,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\aet\007\texture\w_aet_007_dai1_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\aet\012\texture\w_aet_012_kin_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\air\003\texture\w_air_003_mt4_n.dds,1024x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\air\003\texture\w_air_003_mt5_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\air\003\texture\w_air_003_sn1_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\air\003\texture\w_air_003_wd1_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\air\005\texture\w_air_005_cl4_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\amj\001\texture\w_amj_001_g01_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\arg\004\texture\w_arg_004_01a_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\chr\001\texture\w_chr_001_pnl_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\chr\002\texture\w_chr_002_pnl_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\chr\003\texture\w_chr_003_pnl_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\chr\004\texture\w_chr_004_pnl_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\chr\005\texture\w_chr_005_bln_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\chr\006\texture\w_chr_006_bln_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cnt\001\texture\w_cnt_001_bok_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cnt\005\texture\w_cnt_005_fea_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\004\texture\w_cut_004_f12_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\004\texture\w_cut_004_f21_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\004\texture\w_cut_004_f31_d.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\009\texture\w_cut_009_01a_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\010\texture\w_cut_010_01a_d.dds,256x256,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\012\texture\w_cut_012_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\016\texture\w_cut_016_01a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\022\texture\w_cut_022_01a_d.dds,512x512,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\024\texture\w_cut_024_01a_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\025\texture\w_cut_025_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\026\texture\w_cut_026_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\026\texture\w_cut_026_01a_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\027\texture\w_cut_027_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\028\texture\w_cut_028_01a_d.dds,256x256,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\028\texture\w_cut_028_01a_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\028\texture\w_cut_028_01b_d.dds,256x256,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\029\texture\w_cut_029_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\030\texture\w_cut_030_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\031\texture\w_cut_031_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\033\texture\w_cut_033_01a_d.dds,256x256,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\034\texture\w_cut_034_01a_d.dds,256x256,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\037\texture\w_cut_037_01a_d.dds,256x256,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\038\texture\w_cut_038_01a_d.dds,256x256,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\039\texture\w_cut_039_01a_d.dds,256x256,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\039\texture\w_cut_039_01b_d.dds,256x256,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\040\texture\w_cut_040_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\040\texture\w_cut_040_01b_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\041\texture\w_cut_041_01a_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\042\texture\w_cut_042_01a_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\049\texture\w_cut_049_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\049\texture\w_cut_049_01a_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\051\texture\w_cut_051_01a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\052\texture\w_cut_052_02a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\052\texture\w_cut_052_03a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\052\texture\w_cut_052_04a_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\052\texture\w_cut_052_05a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\057\texture\w_cut_057_05a_d.dds,1024x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\065\texture\w_cut_065_03a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\065\texture\w_cut_065_04a_d.dds,128x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\065\texture\w_cut_065_05g_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\066\texture\w_cut_066_01a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\070\texture\w_cut_070_01b_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\072\texture\w_cut_072_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\073\texture\w_cut_073_02b_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\073\texture\w_cut_073_03c_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\073\texture\w_cut_073_03e_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\074\texture\w_cut_074_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\076\texture\w_cut_076_02a_n.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\078\texture\w_cut_078_01c_d.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\078\texture\w_cut_078_01e_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\078\texture\w_cut_078_01f_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\078\texture\w_cut_078_01k_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_01b_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_01c_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_01e_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_01e_n.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_01i_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_02b_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_02c_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_02e_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_02i_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_03c_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_03e_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_04b_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_04c_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_04e_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_04i_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_05b_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_05c_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_05e_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_05i_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\088\texture\w_cut_088_06b_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\089\texture\w_cut_089_03a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\089\texture\w_cut_089_04a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\089\texture\w_cut_089_09a_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\089\texture\_w_cut_089_01a_d.dds,2048x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\089\texture\_w_cut_089_02a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\092\texture\w_cut_092_03a_d.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\093\texture\w_cut_092_01a_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\095\texture\w_cut_095_01a_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\095\texture\w_cut_095_06a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\095\texture\w_cut_095_09a_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\095\texture\w_cut_095_10a_n.dds,1024x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\102\texture\w_cut_102_01b_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\102\texture\w_cut_102_01b_n.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\109\texture\w_cut_109_01a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\109\texture\w_cut_109_04a_d.dds,256x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_07b_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_07c_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_07e_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_07i_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_07i_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_08b_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_08c_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_08e_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_08g_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_09b_d.dds,1024x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_09c_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_10b_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_10d_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_10e_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_320\texture\w_cut_320_10f_n.dds,128x256,BC7_UNORM
