index,filename,dimensions,format
234,6-3_output\bgcommon\hou\craft\sub\01\0001\texture\shc_t4_m0001_0a_s.dds,512x512,BC3_UNORM
234,7-0_output\bgcommon\hou\craft\sub\01\0001\texture\shc_t4_m0001_0a_s.dds,512x512,BC7_UNORM
235,6-3_output\bgcommon\hou\craft\sub\01\0002\texture\shc_t4_m0002_0a_d.dds,512x512,BC3_UNORM
235,7-0_output\bgcommon\hou\craft\sub\01\0002\texture\shc_t4_m0002_0a_d.dds,512x512,BC7_UNORM
236,6-3_output\bgcommon\hou\craft\sub\01\0003\texture\shc_t4_m0003_0a_d.dds,512x512,BC3_UNORM
236,7-0_output\bgcommon\hou\craft\sub\01\0003\texture\shc_t4_m0003_0a_d.dds,512x512,BC7_UNORM
237,6-3_output\bgcommon\hou\craft\sub\01\0004\texture\shc_t4_m0004_0b_s.dds,512x512,BC3_UNORM
237,7-0_output\bgcommon\hou\craft\sub\01\0004\texture\shc_t4_m0004_0b_s.dds,512x512,BC7_UNORM
238,6-3_output\bgcommon\hou\craft\sub\01\0005\texture\shc_t4_m0005_0a_d.dds,512x512,BC3_UNORM
238,7-0_output\bgcommon\hou\craft\sub\01\0005\texture\shc_t4_m0005_0a_d.dds,512x512,BC7_UNORM
239,6-3_output\bgcommon\hou\craft\sub\01\0005\texture\shc_t4_m0005_0b_s.dds,512x512,BC3_UNORM
239,7-0_output\bgcommon\hou\craft\sub\01\0005\texture\shc_t4_m0005_0b_s.dds,512x512,BC7_UNORM
240,6-3_output\bgcommon\hou\craft\sub\01\0006\texture\shc_t4_m0006_0a_d.dds,512x512,BC3_UNORM
240,7-0_output\bgcommon\hou\craft\sub\01\0006\texture\shc_t4_m0006_0a_d.dds,512x512,BC7_UNORM
241,6-3_output\bgcommon\hou\craft\sub\01\0006\texture\shc_t4_m0006_0a_s.dds,512x512,BC3_UNORM
241,7-0_output\bgcommon\hou\craft\sub\01\0006\texture\shc_t4_m0006_0a_s.dds,512x512,BC7_UNORM
242,6-3_output\bgcommon\hou\craft\sub\01\0007\texture\shc_t4_m0007_0a_d.dds,512x512,BC3_UNORM
242,7-0_output\bgcommon\hou\craft\sub\01\0007\texture\shc_t4_m0007_0a_d.dds,512x512,BC7_UNORM
243,6-3_output\bgcommon\hou\craft\sub\01\0008\texture\shc_t4_m0008_0a_d.dds,512x512,BC3_UNORM
243,7-0_output\bgcommon\hou\craft\sub\01\0008\texture\shc_t4_m0008_0a_d.dds,512x512,BC7_UNORM
244,6-3_output\bgcommon\hou\craft\sub\01\0009\texture\shc_t4_m0009_0b_s.dds,512x512,BC3_UNORM
244,7-0_output\bgcommon\hou\craft\sub\01\0009\texture\shc_t4_m0009_0b_s.dds,512x512,BC7_UNORM
245,6-3_output\bgcommon\hou\craft\sub\01\0010\texture\shc_t4_m0010_0a_d.dds,512x512,BC3_UNORM
245,7-0_output\bgcommon\hou\craft\sub\01\0010\texture\shc_t4_m0010_0a_d.dds,512x512,BC7_UNORM
246,6-3_output\bgcommon\hou\craft\sub\01\0010\texture\shc_t4_m0010_0b_s.dds,512x512,BC3_UNORM
246,7-0_output\bgcommon\hou\craft\sub\01\0010\texture\shc_t4_m0010_0b_s.dds,512x512,BC7_UNORM
